pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats
HillKe01,kenny-hilliard-1,00-0031625,Kenny Hilliard,RB,2015,7,235,HOU,louisiana state,72.0,226.0,4.83,27.0,111.0,,7.17,4.4,,,,,,62826890.0,336464310447.0,8676.0,3314.0,1321035.0,1000.0,,,,0,0,0,False,skill_run,True,True,False,False
ReynKe00,keenan-reynolds-1,00-0033078,Keenan Reynolds,RB,2016,6,182,BAL,navy,,,,,,,,,61685261.0,108128111115.0,89810578431203.0,9868.0,2231.0,162300250265.0,649134611911373.0,10312324.0,1.0,47.0,0.0,0.0,,2.0,0,0,0,False,skill_run,False,True,True,False
BrowDo00,donald-brown-1,00-0027003,Donald Brown,RB,2009,1,27,IND,connecticut,70.0,210.0,4.46,41.5,125.0,,6.93,4.1,,,,,,,,,1641.0,200598.0,23.0,25.0,21.0,89.0,0,0,1,False,skill_run,False,True,False,True
ThomCh03,chris-thompson-1,00-0030404,Chris Thompson,RB,2013,5,154,WAS,florida st.,67.0,192.0,4.42,,,21.0,,,,,,,,231332991.0,12084683687.0,2615.0,219321.0,1015517248.0,100.0,20.0,19.0,74.0,0,0,0,False,skill_run,False,True,False,False
PoweBi00,bilal-powell-1,00-0028064,Bilal Powell,RB,2011,4,126,NYJ,louisville,70.0,207.0,4.51,,,18.0,,,,,,,,2475108229.0,1873543921405.0,22411.0,3121218.0,2558103158.0,3.0,26.0,26.0,109.0,0,0,3,False,skill_run,False,True,False,False
ColeTe01,tevin-coleman-1,00-0032058,Tevin Coleman,RB,2015,3,73,ATL,indiana,71.0,206.0,4.4,,,22.0,,,,,,,,51131270.0,2259582036.0,11215.0,101925.0,49193141.0,0.0,33.0,25.0,94.0,0,0,2,False,skill_run,False,True,False,False
JoneRo01,ronald-jones-4,00-0034816,Ronald Jones II,RB,2018,2,38,TAM,southern california,71.0,205.0,4.65,36.5,,,,,,,,,,153177261.0,98710821550.0,81219.0,71114.0,3976187.0,111.0,18.0,17.0,61.0,0,0,2,False,skill_run,False,True,False,False
MillLa01,lamar-miller-1,00-0029615,Lamar Miller,RB,2012,4,97,MIA,miami,71.0,212.0,4.34,33.0,,,,,,,,,,108227.0,6461272.0,69.0,1117.0,9685.0,1.0,42.0,22.0,106.0,1,0,6,False,skill_run,False,True,False,False
GaffTy00,tyler-gaffney-1,00-0031190,Tyler Gaffney,RB,2014,6,204,CAR,stanford,71.0,220.0,4.49,36.5,116.0,,6.78,4.18,,,,,,226074330.0,872554491709.0,14721.0,231215.0,39607986.0,211.0,,,,0,0,0,False,skill_run,True,True,False,False
JoneGr01,greg-jones-1,00-0022897,Greg Jones,RB,2004,2,55,JAX,florida st.,73.0,249.0,4.55,,,,,,,,,,,135.0,434106.0,0.0,633.0,149662.0,15.0,9.0,9.0,131.0,0,0,5,False,skill_run,False,True,False,False
ForeDO00,donta-foreman-1,00-0033925,D'Onta Foreman,RB,2017,3,89,HOU,texas,72.0,233.0,,,,18.0,,,,,,,,1695323.0,746812028.0,515.0,157.0,76475.0,0.0,17.0,2.0,63.0,0,0,1,False,skill_run,False,True,False,False
HoodEl00,elijah-hood-1,00-0033975,Elijah Hood,RB,2017,7,242,OAK,north carolina,72.0,232.0,,,,18.0,,,,,,,,67219145.0,2591463858.0,4178.0,21325.0,-271142.0,0.0,0.0,0.0,1.0,0,0,0,False,skill_run,False,True,False,False
BennMi00,michael-bennett-1,00-0020514,Michael Bennett,RB,2001,1,27,MIN,wisconsin,69.0,207.0,4.38,39.5,130.0,13.0,,,,,,,,,,,32244137.0,320345538404.0,5444.0,34.0,29.0,107.0,1,0,3,False,skill_run,False,True,False,True
HaviSt00,stanley-havili-1,00-0028178,Stanley Havili,RB,2011,7,240,PHI,southern california,72.0,227.0,4.64,,,,,,,,,,,21132126.0,13471138166.0,2001.0,434242232.0,24248324298396.0,5322.0,1.0,0.0,28.0,0,0,1,False,skill_run,False,True,False,False
RichTr00,trent-richardson-1,00-0029675,Trent Richardson,RB,2012,1,3,CLE,alabama,69.0,228.0,4.48,,,,,,,,,,,145112283.0,7517001679.0,8621.0,162329.0,126266338.0,43.0,17.0,7.0,46.0,0,0,3,False,skill_run,False,True,False,False
LacyEd00,eddie-lacy-1,00-0030485,Eddie Lacy,RB,2013,2,61,GNB,alabama,71.0,231.0,4.55,,,,,,,,,,,5695204.0,4066741322.0,6717.0,21122.0,18131189.0,2.0,36.0,34.0,60.0,1,0,3,False,skill_run,False,True,False,False
SeasLa00,lache-seastrunk-1,00-0031078,Lache Seastrunk,RB,2014,6,186,WAS,baylor,69.0,201.0,4.51,41.5,134.0,15.0,,,,,,,,131158.0,10121177.0,711.0,9.0,107.0,1.0,,,,0,0,0,False,skill_run,True,True,False,False
TapeTh00,thomas-tapeh-1,00-0022797,Thomas Tapeh,RB,2004,5,162,PHI,minnesota,73.0,245.0,4.8,32.5,114.0,23.0,7.65,4.52,,,,,,,,,,,,2.0,2.0,41.0,0,0,2,False,skill_run,False,False,False,True
CobbDe00,deandra-cobb-1,00-0023634,DeAndra Cobb,RB,2005,6,201,ATL,michigan st.,70.0,196.0,4.49,34.0,118.0,17.0,7.13,4.25,,,,,,,,,,,,0.0,0.0,3.0,0,0,0,False,skill_run,False,False,False,True
HerrNo00,noah-herron-1,00-0023676,Noah Herron,RB,2005,7,244,PIT,northwestern,71.0,224.0,4.6,31.0,108.0,17.0,6.95,3.97,,,,,,,,,,,,3.0,0.0,23.0,0,0,0,False,skill_run,False,False,False,True
MorrSa00,sammy-morris-1,00-0019484,Sammy Morris,RB,2000,5,156,BUF,texas tech,72.0,221.0,4.65,37.5,117.0,23.0,7.05,4.21,,,,,,,,,,,,27.0,5.0,144.0,0,0,3,False,skill_run,False,False,False,True
HenrLe20,leonard-henry-1,00-0021343,Leonard Henry,RB,2002,7,241,MIA,east carolina,73.0,206.0,4.57,35.0,113.0,26.0,7.11,4.29,,,,,,,,,,,,1.0,1.0,6.0,0,0,0,False,skill_run,False,False,False,True
HedgMa00,madison-hedgecock-1,00-0023683,Madison Hedgecock,RB,2005,7,251,STL,north carolina,75.0,266.0,4.87,32.5,108.0,29.0,7.41,4.24,,,,,,,,,,,,2.0,1.0,84.0,0,0,4,False,skill_run,False,False,False,True
JacoJo01,joshua-jacobs-1,00-0035700,Josh Jacobs,RB,2019,1,24,OAK,alabama,70.0,220.0,,,,,,,,,,,,8646120.0,564284640.0,4111.0,141420.0,166168247.0,23.0,57.0,38.0,105.0,3,1,6,False,skill_run,False,True,False,False
AddaJo00,joseph-addai-1,00-0024245,Joseph Addai,RB,2006,1,30,IND,louisiana state,71.0,214.0,4.4,38.5,125.0,18.0,7.09,4.47,,,,,,,,,,,,50.0,50.0,78.0,1,0,4,False,skill_run,False,False,False,True
ArriJ.00,jj-arrington-1,00-0023479,J.J. Arrington,RB,2005,2,44,ARI,california,69.0,214.0,4.4,35.0,121.0,18.0,6.81,4.1,,,,,,,,,,,,12.0,12.0,58.0,0,0,0,False,skill_run,False,False,False,True
DrewMa00,maurice-drew-1,00-0024275,Maurice Jones-Drew,RB,2006,2,60,JAX,ucla,67.0,207.0,4.39,36.0,116.0,18.0,7.08,4.38,,,,,,,,,,,,74.0,73.0,126.0,3,1,4,False,skill_run,False,False,False,True
CalhBr00,brian-calhoun-1,00-0024289,Brian Calhoun,RB,2006,3,74,DET,wisconsin,69.0,201.0,4.57,31.5,124.0,18.0,7.05,4.2,,,,,,,,,,,,1.0,1.0,11.0,0,0,0,False,skill_run,False,False,False,True
EasyOm00,omar-easy-1,00-0021087,Omar Easy,RB,2002,4,107,KAN,penn st.,73.0,244.0,4.53,40.0,123.0,21.0,7.25,4.12,,,,,,,,,,,,0.0,0.0,53.0,0,0,0,False,skill_run,False,False,False,True
WashLe00,leon-washington-1,00-0024332,Leon Washington,RB,2006,4,117,NYJ,florida st.,68.0,201.0,4.42,32.5,105.0,17.0,6.94,4.37,,,,,,,,,,,,30.0,23.0,126.0,2,1,1,False,skill_run,False,False,False,True
HarrJe00,jerome-harrison-1,00-0024359,Jerome Harrison,RB,2006,5,145,CLE,washington st.,69.0,201.0,4.47,34.5,124.0,19.0,6.77,4.07,,,,,,,,,,,,12.0,10.0,63.0,0,0,0,False,skill_run,False,False,False,True
GricMa00,marion-grice-1,00-0030999,Marion Grice,RB,2014,6,201,SDG,arizona st.,72.0,208.0,4.67,,,,,,,,,,,103191.0,679996.0,1114.0,4150.0,425438.0,86.0,0.0,,10.0,0,0,0,False,skill_run,False,True,False,False
NorwJe00,jerious-norwood-1,00-0024294,Jerious Norwood,RB,2006,3,79,ATL,mississippi st.,72.0,210.0,4.4,36.5,122.0,15.0,6.81,4.25,,,,,,,,,,,,20.0,20.0,66.0,0,0,0,False,skill_run,False,False,False,True
VickLa00,lawrence-vickers-1,00-0024394,Lawrence Vickers,RB,2006,6,180,CLE,colorado,72.0,245.0,4.82,30.5,104.0,21.0,7.74,4.63,,,,,,,,,,,,3.0,2.0,106.0,0,0,3,False,skill_run,False,False,False,True
LundWa00,wali-lundy-1,00-0024384,Wali Lundy,RB,2006,6,170,HOU,virginia,71.0,214.0,4.48,35.0,111.0,18.0,6.99,4.36,,,,,,,,,,,,5.0,5.0,14.0,0,0,1,False,skill_run,False,False,False,True
KeatCu00,curtis-keaton-1,00-0019466,Curtis Keaton,RB,2000,4,97,CIN,james madison,70.0,214.0,4.41,41.5,131.0,23.0,6.82,3.93,,,,,,,,,,,,0.0,0.0,25.0,0,0,0,False,skill_run,False,False,False,True
JameLa00,lamichael-james-1,00-0029260,LaMichael James,RB,2012,2,61,SFO,oregon,68.0,194.0,4.35,35.0,123.0,15.0,6.88,4.12,,,,,,,,,,,,2.0,2.0,18.0,0,0,0,False,skill_run,False,False,False,True
LyncMa00,marshawn-lynch-1,00-0025399,Marshawn Lynch,RB,2007,1,12,BUF,california,71.0,215.0,4.46,35.5,125.0,20.0,7.05,4.55,,,,,,,,,,,,74.0,15.0,149.0,5,1,8,False,skill_run,False,False,False,True
DaviDo01,domanick-davis-1,00-0021979,Domanick Williams,RB,2003,4,101,HOU,louisiana state,69.0,213.0,4.63,32.5,112.0,22.0,7.32,4.47,,,,,,,,,,,,33.0,33.0,40.0,0,0,3,False,skill_run,False,False,False,True
LeonBr00,brian-leonard-1,00-0025439,Brian Leonard,RB,2007,2,52,STL,rutgers,73.0,226.0,4.52,34.5,122.0,28.0,6.88,4.22,,,,,,,,,,,,11.0,3.0,88.0,0,0,0,False,skill_run,False,False,False,True
HenrCh01,chris-henry-1,00-0025437,Chris Henry,RB,2007,2,50,TEN,arizona,71.0,230.0,4.4,36.0,127.0,26.0,6.96,4.14,,,,,,,,,,,,1.0,1.0,11.0,0,0,0,False,skill_run,False,False,False,True
JackBr00,brandon-jackson-2,00-0025450,Brandon Jackson,RB,2007,2,63,GNB,nebraska,70.0,210.0,4.54,37.0,122.0,21.0,7.0,4.14,,,,,,,,,,,,16.0,16.0,54.0,0,0,1,False,skill_run,False,False,False,True
StitSh00,shyrone-stith-1,00-0018971,Shyrone Stith,RB,2000,7,243,JAX,virginia tech,67.0,204.0,4.6,35.0,111.0,13.0,7.14,4.14,,,,,,,,,,,,0.0,0.0,15.0,0,0,0,False,skill_run,False,False,False,True
WolfGa00,garrett-wolfe-1,00-0025480,Garrett Wolfe,RB,2007,3,93,CHI,northern illinois,67.0,186.0,4.39,35.5,116.0,22.0,6.69,4.08,,,,,,,,,,,,2.0,2.0,50.0,0,0,0,False,skill_run,False,False,False,True
WrigDw01,dwayne-wright-1,00-0025498,Dwayne Wright,RB,2007,4,111,BUF,fresno st.,71.0,228.0,4.66,34.0,115.0,14.0,7.23,4.43,,,,,,,,,,,,1.0,1.0,15.0,0,0,0,False,skill_run,False,False,False,True
MartJa01,jamar-martin-1,00-0021387,Jamar Martin,RB,2002,4,129,DAL,ohio st.,71.0,245.0,4.89,32.0,108.0,23.0,7.53,4.34,,,,,,,,,,,,0.0,0.0,25.0,0,0,0,False,skill_run,False,False,False,True
SmitKo00,kolby-smith-1,00-0025535,Kolby Smith,RB,2007,5,148,KAN,louisville,71.0,220.0,4.5,38.0,114.0,18.0,7.22,4.34,,,,,,,,,,,,4.0,4.0,27.0,0,0,0,False,skill_run,False,False,False,True
TomlLa00,ladainian-tomlinson-1,00-0020536,LaDainian Tomlinson,RB,2001,1,5,SDG,texas christian,70.0,221.0,4.46,40.5,124.0,18.0,6.84,4.21,,,,,,,,,,,,129.0,121.0,170.0,5,3,10,True,skill_run,False,False,False,True
McClLe00,leron-mcclain-1,00-0025524,Le'Ron McClain,RB,2007,4,137,BAL,alabama,72.0,256.0,4.75,29.5,113.0,14.0,7.14,4.47,,,,,,,,,,,,13.0,12.0,111.0,2,1,6,False,skill_run,False,False,False,True
WillCa02,carnell-williams-1,00-0023440,Cadillac Williams,RB,2005,1,5,TAM,auburn,71.0,217.0,4.43,35.5,118.0,19.0,6.94,4.15,,,,,,,,,,,,28.0,27.0,81.0,0,0,4,False,skill_run,False,False,False,True
ChapDo00,doug-chapman-1,00-0019712,Doug Chapman,RB,2000,3,88,MIN,marshall,70.0,215.0,4.56,38.5,128.0,16.0,6.84,4.2,,,,,,,,,,,,3.0,3.0,26.0,0,0,0,False,skill_run,False,False,False,True
FostDe00,deshaun-foster-1,00-0021164,DeShaun Foster,RB,2002,2,34,CAR,ucla,73.0,222.0,4.57,35.5,119.0,20.0,6.82,4.16,,,,,,,,,,,,32.0,30.0,79.0,0,0,3,False,skill_run,False,False,False,True
BettLa00,ladell-betts-1,00-0021184,Ladell Betts,RB,2002,2,56,WAS,iowa,70.0,220.0,4.62,38.0,116.0,23.0,7.06,4.06,,,,,,,,,,,,31.0,30.0,111.0,0,0,1,False,skill_run,False,False,False,True
AndeDe01,deon-anderson-1,00-0025582,Deon Anderson,RB,2007,6,195,DAL,connecticut,71.0,243.0,4.73,33.0,114.0,23.0,7.27,4.43,,,,,,,,,,,,1.0,1.0,39.0,0,0,1,False,skill_run,False,False,False,True
SproDa00,darren-sproles-1,00-0023564,Darren Sproles,RB,2005,4,130,SDG,kansas st.,66.0,187.0,4.47,33.0,105.0,23.0,6.96,3.96,,,,,,,,,,,,62.0,25.0,183.0,3,0,1,False,skill_run,False,False,False,True
PearAl00,alvin-pearman-1,00-0023561,Alvin Pearman,RB,2005,4,127,JAX,virginia,69.0,208.0,4.63,34.0,114.0,24.0,7.06,4.08,,,,,,,,,,,,5.0,5.0,38.0,0,0,0,False,skill_run,False,False,False,True
BaxtJa00,jarrod-baxter-1,00-0021253,Jarrod Baxter,RB,2002,5,136,HOU,new mexico,73.0,245.0,4.7,32.5,116.0,23.0,7.1,4.27,,,,,,,,,,,,0.0,0.0,32.0,0,0,1,False,skill_run,False,False,False,True
DrouRe00,reuben-droughns-1,00-0019610,Reuben Droughns,RB,2000,3,81,DET,oregon,71.0,215.0,4.66,30.0,115.0,13.0,7.34,4.41,,,,,,,,,,,,27.0,1.0,114.0,0,0,3,False,skill_run,False,False,False,True
WebeMi00,mike-weber-1,00-0035303,Mike Weber,RB,2019,7,218,DAL,ohio st.,70.0,211.0,4.47,33.5,,22.0,,,,,,,,182101171.0,1096626954.0,9105.0,231021.0,9194112.0,1.0,,,,0,0,0,False,skill_run,True,True,False,False
GrifJu00,justin-griffith-1,00-0022011,Justin Griffith,RB,2003,4,121,ATL,mississippi st.,71.0,232.0,4.59,32.0,113.0,29.0,7.73,4.68,,,,,,,,,,,,11.0,8.0,96.0,0,0,6,False,skill_run,False,False,False,True
DarbKe00,kenneth-darby-1,00-0025633,Kenneth Darby,RB,2007,7,246,TAM,alabama,70.0,211.0,4.75,30.0,108.0,19.0,7.25,4.53,,,,,,,,,,,,4.0,0.0,41.0,0,0,0,False,skill_run,False,False,False,True
FortMa00,matt-forte-1,00-0026184,Matt Forte,RB,2008,2,44,CHI,tulane,73.0,217.0,4.44,33.0,118.0,23.0,6.84,4.23,,,,,,,,,,,,84.0,78.0,146.0,2,0,9,False,skill_run,False,False,False,True
HestJa00,jacob-hester-1,00-0026209,Jacob Hester,RB,2008,3,69,SDG,louisiana state,71.0,226.0,4.61,27.5,111.0,23.0,6.85,4.24,,,,,,,,,,,,6.0,6.0,65.0,0,0,1,False,skill_run,False,False,False,True
RiceRa00,ray-rice-1,00-0026195,Ray Rice,RB,2008,2,55,BAL,rutgers,68.0,199.0,4.42,31.5,119.0,23.0,6.65,4.2,,,,,,,,,,,,63.0,63.0,92.0,3,0,5,False,skill_run,False,False,False,True
DaviCh24,chris-davis-3,00-0022020,Chris Davis,RB,2003,5,165,SEA,syracuse,71.0,235.0,4.56,38.5,116.0,21.0,7.25,4.37,,,,,,,,,,,,0.0,0.0,1.0,0,0,0,False,skill_run,False,False,False,True
EvanHe00,heath-evans-1,00-0020507,Heath Evans,RB,2001,3,82,SEA,auburn,72.0,246.0,4.56,34.5,111.0,30.0,7.3,4.24,,,,,,,,,,,,8.0,2.0,143.0,0,0,0,False,skill_run,False,False,False,True
NorrMo00,moran-norris-1,00-0020508,Moran Norris,RB,2001,4,115,NOR,kansas,73.0,250.0,4.63,31.0,114.0,37.0,7.56,4.5,,,,,,,,,,,,1.0,0.0,140.0,0,0,4,False,skill_run,False,False,False,True
BrowRo05,ronnie-brown-1,00-0023437,Ronnie Brown,RB,2005,1,2,MIA,auburn,72.0,233.0,4.43,34.0,117.0,18.0,7.1,4.08,,,,,,,,,,,,41.0,36.0,132.0,1,0,6,False,skill_run,False,False,False,True
CartRo01,rock-cartwright-1,00-0021357,Rock Cartwright,RB,2002,7,257,WAS,kansas st.,68.0,237.0,4.47,35.0,116.0,30.0,7.18,4.25,,,,,,,,,,,,9.0,9.0,154.0,0,0,0,False,skill_run,False,False,False,True
JohnRu00,rudi-johnson-1,00-0020407,Rudi Johnson,RB,2001,4,100,CIN,auburn,70.0,227.0,4.57,37.5,119.0,24.0,7.32,4.22,,,,,,,,,,,,46.0,45.0,95.0,1,0,5,False,skill_run,False,False,False,True
MoreKn00,knowshon-moreno-1,00-0026988,Knowshon Moreno,RB,2009,1,12,DEN,georgia,71.0,217.0,4.5,35.5,115.0,25.0,6.84,4.27,,,,,,,,,,,,33.0,32.0,63.0,0,0,3,False,skill_run,False,False,False,True
GreeSh00,shonn-greene-1,00-0026899,Shonn Greene,RB,2009,3,65,NYJ,iowa,70.0,227.0,4.55,37.0,121.0,19.0,7.1,4.4,,,,,,,,,,,,23.0,20.0,85.0,0,0,2,False,skill_run,False,False,False,True
BuckCo00,correll-buckhalter-1,00-0020270,Correll Buckhalter,RB,2001,4,121,PHI,nebraska,72.0,226.0,4.53,40.0,123.0,11.0,7.08,4.06,,,,,,,,,,,,27.0,21.0,103.0,0,0,0,False,skill_run,False,False,False,True
CoffGl00,glen-coffee-1,00-0027048,Glen Coffee,RB,2009,3,74,SFO,alabama,72.0,209.0,4.5,36.0,121.0,24.0,7.35,4.51,,,,,,,,,,,,2.0,2.0,14.0,0,0,0,False,skill_run,False,False,False,True
GoodMi00,mike-goodson-1,00-0027080,Mike Goodson,RB,2009,4,111,CAR,texas a&m,72.0,208.0,4.43,39.5,118.0,14.0,6.89,4.22,,,,,,,,,,,,7.0,4.0,42.0,0,0,0,False,skill_run,False,False,False,True
TaylKe01,kelvin-taylor-1,00-0032440,Kelvin Taylor,RB,2016,6,211,SFO,florida,70.0,207.0,4.6,32.0,113.0,15.0,,,,,,,,111116259.0,5085651035.0,4613.0,5217.0,,0.0,,,,0,0,0,False,skill_run,True,True,False,False
BrowAn03,andre-brown-1,00-0027094,Andre Brown,RB,2009,4,129,NYG,north carolina st.,72.0,224.0,4.37,37.0,115.0,24.0,7.35,4.33,,,,,,,,,,,,7.0,7.0,22.0,0,0,1,False,skill_run,False,False,False,True
FiamTo00,tony-fiammetta-1,00-0027093,Tony Fiammetta,RB,2009,4,128,CAR,syracuse,72.0,245.0,4.58,34.0,112.0,30.0,7.31,4.49,,,,,,,,,,,,1.0,0.0,51.0,0,0,2,False,skill_run,False,False,False,True
DixoAn00,anthony-dixon-1,00-0027772,Anthony Dixon,RB,2010,6,173,SFO,mississippi st.,73.0,233.0,4.67,33.0,121.0,15.0,7.09,4.49,,,,,,,,,,,,7.0,3.0,96.0,0,0,0,False,skill_run,False,False,False,True
RingJa00,javon-ringer-1,00-0027120,Javon Ringer,RB,2009,5,173,TEN,michigan st.,69.0,205.0,4.5,34.0,115.0,23.0,6.87,4.11,,,,,,,,,,,,5.0,5.0,37.0,0,0,0,False,skill_run,False,False,False,True
MoatRy00,ryan-moats-1,00-0023512,Ryan Moats,RB,2005,3,77,PHI,louisiana tech,68.0,210.0,4.46,36.0,117.0,19.0,7.22,4.1,,,,,,,,,,,,7.0,2.0,38.0,0,0,0,False,skill_run,False,False,False,True
MoreVe00,vernand-morency-1,00-0023508,Vernand Morency,RB,2005,3,73,HOU,oklahoma st.,70.0,212.0,4.66,33.5,108.0,19.0,7.02,4.12,,,,,,,,,,,,8.0,2.0,39.0,0,0,0,False,skill_run,False,False,False,True
OgboCh00,chris-ogbonnaya-1,00-0027140,Chris Ogbonnaya,RB,2009,7,211,STL,texas,72.0,220.0,4.57,35.0,111.0,19.0,6.85,4.29,,,,,,,,,,,,7.0,0.0,53.0,0,0,1,False,skill_run,False,False,False,True
DaviJa03,james-davis-1,00-0027130,James Davis,RB,2009,6,195,CLE,clemson,71.0,218.0,4.45,32.0,109.0,17.0,7.15,4.37,,,,,,,,,,,,1.0,0.0,9.0,0,0,0,False,skill_run,False,False,False,True
HaynVe00,verron-haynes-1,00-0021279,Verron Haynes,RB,2002,5,166,PIT,georgia,70.0,224.0,4.78,31.5,117.0,25.0,7.27,4.08,,,,,,,,,,,,9.0,9.0,68.0,0,0,0,False,skill_run,False,False,False,True
PrenTr00,travis-prentice-1,00-0019609,Travis Prentice,RB,2000,3,63,CLE,miami (oh),72.0,225.0,4.5,37.0,115.0,23.0,6.92,4.4,,,,,,,,,,,,4.0,4.0,30.0,0,0,1,False,skill_run,False,False,False,True
ScobJo00,josh-scobey-1,00-0021098,Josh Scobey,RB,2002,6,185,ARI,kansas st.,71.0,218.0,4.42,40.5,124.0,21.0,6.96,3.93,,,,,,,,,,,,3.0,3.0,62.0,0,0,0,False,skill_run,False,False,False,True
TurnMi00,michael-turner-2,00-0022821,Michael Turner,RB,2004,5,154,SDG,northern illinois,70.0,237.0,4.49,31.0,114.0,22.0,7.5,4.15,,,,,,,,,,,,55.0,9.0,134.0,2,1,5,False,skill_run,False,False,False,True
JennRa00,,00-0027155,Rashad Jennings,RB,2009,7,250,JAX,liberty,73.0,231.0,4.52,34.0,120.0,29.0,6.86,4.2,,,,,,,,,,,,31.0,9.0,93.0,0,0,5,False,skill_run,False,False,False,True
BlayDe00,,00-0020315,Derrick Blaylock,RB,2001,5,150,KAN,s.f. austin,70.0,194.0,4.36,35.5,119.0,18.0,7.05,4.09,,,,,,,,,,,,11.0,10.0,51.0,0,0,0,False,skill_run,False,False,False,True
ScotBe00,,00-0026941,Bernard Scott,RB,2009,6,209,CIN,abilene christian,70.0,200.0,4.44,36.0,125.0,21.0,6.82,4.08,,,,,,,,,,,,9.0,9.0,49.0,0,0,0,False,skill_run,False,False,False,True
PeerCe00,cedric-peerman-1,00-0026932,Cedric Peerman,RB,2009,6,185,BAL,virginia,69.0,216.0,4.34,40.0,117.0,27.0,6.99,4.29,,,,,,,,,,,,4.0,,92.0,1,0,0,False,skill_run,False,False,False,True
NeadSp00,spencer-nead-1,00-0022036,Spencer Nead,RB,2003,7,234,NWE,byu,76.0,259.0,4.86,28.5,102.0,19.0,7.37,4.34,,,,,,,,,,,,0.0,,10.0,0,0,0,False,skill_run,False,False,False,True
VitaDa00,dan-vitale-1,00-0032794,Danny Vitale,RB,2016,6,197,TAM,northwestern,73.0,239.0,4.6,38.5,123.0,30.0,7.12,4.12,,,,,,,,,,,,1.0,,44.0,0,0,1,False,skill_run,False,False,False,True
MarsKe00,keith-marshall-1,00-0032806,Keith Marshall,RB,2016,7,242,WAS,georgia,71.0,219.0,4.31,30.5,,25.0,,,,,,,,117561268.0,75924624350.0,8103.0,11814.0,,1101.0,,,,0,0,0,False,skill_run,True,True,False,False
ForsJu00,justin-forsett-1,00-0026373,Justin Forsett,RB,2008,7,233,SEA,california,68.0,194.0,4.62,26.5,112.0,26.0,6.96,,,,,,,,,,,,,32.0,12.0,122.0,1,0,2,False,skill_run,False,True,False,True
BoydCo01,cory-boyd-1,00-0026378,Cory Boyd,RB,2008,7,238,TAM,south carolina,72.0,213.0,4.52,33.5,118.0,25.0,6.97,4.24,,,,,,,,,,,,0.0,,1.0,0,0,0,False,skill_run,False,False,False,True
HillPe00,peyton-hillis-1,00-0026367,Peyton Hillis,RB,2008,7,227,DEN,arkansas,73.0,240.0,4.64,30.5,117.0,26.0,7.15,,,,,,,,,,,,,21.0,4.0,81.0,0,0,3,False,skill_run,False,True,False,True
ChoiTa00,tashard-choice-1,00-0026262,Tashard Choice,RB,2008,4,122,DAL,georgia tech,70.0,215.0,4.48,34.0,119.0,20.0,6.88,,,,,,,,,,,,,13.0,10.0,88.0,0,0,0,False,skill_run,False,True,False,True
ParmJa00,jalen-parmele-1,00-0026316,Jalen Parmele,RB,2008,6,176,MIA,toledo,71.0,224.0,4.47,34.0,125.0,19.0,6.96,4.29,,,,,,,,,,,,1.0,,36.0,0,0,0,False,skill_run,False,False,False,True
FeltJe00,,00-0026286,Jerome Felton,RB,2008,5,146,DET,furman,72.0,241.0,4.68,32.5,110.0,30.0,7.2,4.46,,,,,,,,,,,,3.0,2.0,132.0,1,0,3,False,skill_run,False,False,False,True
SmitKe02,kevin-smith-1,00-0026204,Kevin Smith,RB,2008,3,64,DET,central florida,73.0,217.0,4.53,32.0,120.0,,6.74,4.49,,,,,,,,,,,,19.0,19.0,54.0,0,0,2,False,skill_run,False,True,False,True
CharJa00,jamaal-charles-1,00-0026213,Jamaal Charles,RB,2008,3,73,KAN,texas,71.0,200.0,4.38,30.5,122.0,,6.8,4.22,,,,,,,,,,,,66.0,64.0,119.0,4,2,4,False,skill_run,False,True,False,True
JoneFe00,felix-jones-1,00-0026162,Felix Jones,RB,2008,1,22,DAL,arkansas,70.0,207.0,4.44,33.5,124.0,,6.9,4.19,,,,,,,,,,,,27.0,26.0,80.0,0,0,1,False,skill_run,False,True,False,True
CurlDa20,,00-0022015,Dan Curley,RB,2003,5,148,STL,eastern washington,76.0,254.0,4.63,35.5,118.0,17.0,7.47,4.53,,,,,,,,,,,,0.0,0.0,1.0,0,0,0,False,skill_run,False,False,False,True
MendRa00,rashard-mendenhall-1,00-0026163,Rashard Mendenhall,RB,2008,1,23,PIT,illinois,70.0,225.0,4.41,33.5,117.0,26.0,,4.18,,,,,,,,,,,,29.0,26.0,72.0,0,0,4,False,skill_run,False,True,False,True
BradAh00,ahmad-bradshaw-1,00-0025637,Ahmad Bradshaw,RB,2007,7,250,NYG,marshall,69.0,198.0,4.55,34.0,112.0,,6.7,4.09,,,,,,,,,,,,42.0,36.0,103.0,0,0,3,False,skill_run,False,True,False,True
SnelJa00,jason-snelling-1,00-0025631,Jason Snelling,RB,2007,7,244,ATL,virginia,71.0,230.0,4.79,30.0,111.0,,7.06,4.37,,,,,,,,,,,,21.0,21.0,96.0,0,0,0,False,skill_run,False,True,False,True
